order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,status,channel
2500,357,33,2025-04-03,3,6812.63,20,Completed,Website
2501,432,86,2024-09-08,5,8426.07,20,Completed,Website
2502,320,61,2023-07-20,2,2513.75,10,Completed,Website
2503,242,46,2025-02-16,2,2025.87,20,Completed,App
2504,491,56,2024-07-29,1,660.51,0,Completed,App
2505,211,30,2025-06-06,1,2492.7,5,Completed,Referral
2506,38,95,2023-04-16,5,9945.96,15,Completed,App
2507,110,95,2023-08-12,3,9945.96,0,Completed,App
2508,210,76,2023-05-04,3,3519.06,20,Returned,App
2509,175,12,2023-08-31,5,5854.71,0,Completed,Website
2510,275,77,2025-02-03,2,226.42,0,Completed,Website
2511,86,70,2024-11-04,1,4021.72,15,Cancelled,App
2512,455,53,2023-12-05,1,6227.45,0,Completed,App
2513,143,74,2023-01-01,4,2783.44,10,Pending,Website
2514,357,72,2023-06-18,1,1564.36,0,Pending,Referral
2515,342,3,2023-10-09,2,2446.1,5,Cancelled,App
2516,24,95,2025-01-20,2,9945.96,5,Cancelled,App
2517,152,17,2024-04-16,1,4193.39,15,Completed,App
2518,61,5,2025-01-13,2,1888.94,10,Completed,Website
2519,222,88,2023-06-07,1,8320.34,5,Completed,App
2520,192,22,2023-02-05,5,2856.07,5,Completed,Website
2521,44,14,2025-02-21,2,3591.67,5,Completed,Website
2522,223,14,2023-08-23,2,3591.67,10,Completed,Referral
2523,453,72,2024-11-24,5,1564.36,20,Returned,Referral
2524,454,43,2024-04-08,2,571.42,20,Completed,Referral
2525,489,28,2024-04-04,4,4074.53,5,Completed,Website
2526,162,36,2023-09-24,5,6837.92,5,Pending,App
2527,208,26,2023-10-30,4,372.82,20,Completed,App
2528,60,75,2025-03-26,2,6602.17,0,Completed,Referral
2529,487,69,2025-05-27,1,262.22,20,Completed,Referral
2530,365,75,2025-01-25,2,6602.17,0,Completed,Referral
2531,410,30,2023-05-10,2,2492.7,0,Completed,Referral
2532,453,70,2023-03-17,2,4021.72,20,Completed,Website
2533,276,68,2023-04-06,3,5764.28,10,Completed,App
2534,23,23,2024-03-13,4,5105.15,5,Completed,App
2535,326,90,2023-04-02,5,1771.46,5,Completed,App
2536,370,55,2024-10-11,5,6725.23,0,Completed,Website
2537,85,59,2024-11-28,3,1602.49,10,Completed,App
2538,14,100,2025-03-04,1,3915.0,0,Completed,App
2539,381,97,2025-04-07,5,6944.78,0,Completed,App
2540,488,62,2025-04-04,1,1736.34,15,Cancelled,Referral
2541,191,83,2023-02-28,5,7453.98,0,Completed,Website
2542,195,41,2024-11-19,1,7065.51,20,Completed,Website
2543,82,34,2023-03-29,5,2510.05,5,Completed,Referral
2544,245,70,2023-10-22,4,4021.72,20,Pending,App
2545,90,20,2025-04-24,3,4479.36,20,Completed,App
2546,195,41,2024-04-25,1,7065.51,20,Completed,App
2547,307,6,2023-02-20,1,5877.5,10,Returned,Website
2548,326,45,2023-12-16,1,2648.38,10,Completed,Website
2549,77,68,2024-02-19,4,5764.28,20,Completed,Website
2550,409,20,2023-10-03,5,4479.36,5,Pending,Website
2551,26,85,2024-01-10,3,3999.49,5,Cancelled,Website
2552,22,94,2024-07-19,1,6157.64,15,Completed,App
2553,211,31,2024-09-08,5,3856.52,20,Completed,Website
2554,396,3,2024-10-01,5,2446.1,5,Completed,App
2555,411,35,2023-02-18,1,9986.75,15,Completed,Referral
2556,456,16,2024-07-23,5,5860.42,0,Completed,Referral
2557,493,34,2025-05-27,2,2510.05,20,Pending,Website
2558,265,32,2023-07-18,4,5380.64,5,Completed,App
2559,138,52,2023-09-06,2,4158.76,0,Completed,Website
2560,348,80,2023-10-30,2,1778.64,20,Completed,Referral
2561,375,86,2023-11-11,4,8426.07,10,Completed,App
2562,388,54,2025-01-04,2,3247.84,10,Completed,Referral
2563,110,56,2023-04-17,3,660.51,10,Completed,App
2564,150,50,2024-10-08,4,6889.57,5,Completed,Website
2565,149,97,2025-06-06,1,6944.78,5,Completed,App
2566,346,93,2024-01-13,3,4862.25,20,Completed,Website
2567,492,25,2025-06-05,1,7193.97,0,Completed,Website
2568,406,53,2023-10-14,3,6227.45,20,Completed,Referral
2569,470,65,2023-01-24,2,1231.04,0,Completed,Referral
2570,257,90,2024-06-15,2,1771.46,10,Completed,App
2571,313,60,2025-05-01,1,2609.1,10,Completed,Referral
2572,30,82,2025-05-23,3,2709.12,5,Completed,App
2573,497,27,2025-02-22,3,2932.18,5,Cancelled,Website
2574,162,76,2024-12-26,1,3519.06,15,Completed,App
2575,47,14,2023-04-07,5,3591.67,15,Completed,Referral
2576,279,16,2023-02-19,5,5860.42,5,Completed,App
2577,348,81,2023-07-22,4,1950.87,5,Completed,Referral
2578,116,42,2023-02-10,4,5271.02,0,Completed,App
2579,314,97,2025-02-18,5,6944.78,15,Cancelled,Website
2580,49,50,2024-04-17,5,6889.57,15,Cancelled,Referral
2581,457,68,2023-01-09,1,5764.28,5,Completed,App
2582,301,4,2023-04-20,3,7362.51,15,Completed,App
2583,269,77,2023-01-14,2,226.42,15,Completed,Referral
2584,255,90,2023-09-28,3,1771.46,20,Completed,Referral
2585,470,54,2023-01-04,5,3247.84,5,Completed,Referral
2586,69,45,2023-03-01,1,2648.38,10,Completed,App
2587,328,68,2025-03-01,5,5764.28,10,Completed,Website
2588,119,29,2024-02-11,5,4237.53,15,Completed,App
2589,72,76,2025-02-13,4,3519.06,5,Completed,Referral
2590,483,21,2023-08-09,5,3912.88,20,Completed,App
2591,232,31,2023-10-09,3,3856.52,10,Completed,App
2592,479,33,2023-02-07,3,6812.63,5,Completed,Website
2593,22,96,2025-04-29,3,533.87,0,Cancelled,Website
2594,253,31,2024-02-09,4,3856.52,15,Pending,Referral
2595,266,6,2024-12-11,1,5877.5,0,Completed,Website
2596,434,100,2023-01-19,1,3915.0,5,Returned,App
2597,454,67,2023-07-28,3,7335.75,15,Completed,Referral
2598,419,12,2025-06-11,1,5854.71,15,Completed,Website
2599,165,10,2025-02-02,2,7763.44,0,Pending,App
2600,460,33,2023-12-15,3,6812.63,0,Cancelled,Referral
2601,94,71,2024-03-22,5,2459.22,0,Completed,Website
2602,391,55,2024-07-28,2,6725.23,20,Completed,Referral
2603,149,34,2025-02-06,1,2510.05,0,Completed,Referral
2604,407,1,2024-06-24,4,962.93,5,Completed,App
2605,442,62,2024-11-14,5,1736.34,20,Completed,App
2606,120,28,2024-10-22,3,4074.53,20,Completed,App
2607,342,14,2024-01-15,4,3591.67,0,Completed,App
2608,189,65,2024-08-01,5,1231.04,0,Cancelled,Website
2609,94,74,2023-01-17,4,2783.44,10,Completed,App
2610,388,52,2024-09-04,5,4158.76,20,Pending,Website
2611,320,99,2024-08-09,4,3887.33,10,Returned,Referral
2612,389,78,2024-09-06,4,4205.45,0,Returned,Website
2613,275,19,2025-03-13,3,1930.06,20,Completed,Referral
2614,76,32,2023-12-05,5,5380.64,0,Completed,Referral
2615,292,40,2024-09-25,2,7625.02,5,Returned,App
2616,430,24,2025-03-10,2,9282.89,10,Cancelled,Website
2617,289,52,2024-07-27,1,4158.76,15,Completed,App
2618,243,72,2023-06-08,4,1564.36,0,Completed,Website
2619,329,4,2024-03-28,2,7362.51,5,Completed,Referral
2620,267,30,2024-09-13,2,2492.7,10,Completed,Referral
2621,333,47,2023-09-07,5,6582.72,5,Completed,Referral
2622,9,97,2025-05-06,3,6944.78,0,Returned,Website
2623,61,85,2023-05-26,5,3999.49,20,Completed,App
2624,412,71,2025-05-19,2,2459.22,15,Completed,Website
2625,347,70,2023-05-31,4,4021.72,10,Completed,Referral
2626,294,49,2024-01-23,3,6932.97,15,Completed,App
2627,288,2,2024-05-08,4,7097.16,0,Completed,Referral
2628,393,19,2023-07-14,5,1930.06,10,Completed,App
2629,432,33,2023-07-16,3,6812.63,15,Completed,App
2630,408,76,2025-03-02,3,3519.06,20,Completed,App
2631,427,4,2023-06-18,4,7362.51,5,Completed,Referral
2632,223,66,2024-09-06,4,8691.13,15,Completed,App
2633,427,15,2025-02-20,4,8729.92,20,Completed,App
2634,99,86,2025-04-13,5,8426.07,10,Cancelled,App
2635,485,7,2023-03-09,4,3010.11,20,Completed,Referral
2636,42,36,2023-10-28,5,6837.92,0,Returned,Website
2637,233,7,2024-02-22,2,3010.11,20,Completed,Referral
2638,329,57,2024-02-26,2,6909.78,0,Completed,App
2639,144,82,2023-10-04,1,2709.12,15,Completed,Referral
2640,201,37,2023-06-16,1,2338.41,15,Returned,Referral
2641,391,52,2025-06-02,4,4158.76,5,Completed,Website
2642,285,3,2025-03-28,1,2446.1,15,Completed,Website
2643,473,50,2023-02-18,2,6889.57,20,Completed,Referral
2644,394,9,2025-03-07,3,2053.15,0,Completed,Referral
2645,274,87,2023-09-27,1,1227.41,5,Completed,Website
2646,46,30,2023-05-16,3,2492.7,10,Completed,App
2647,177,26,2024-02-15,1,372.82,15,Completed,App
2648,6,60,2023-07-29,2,2609.1,0,Completed,App
2649,195,1,2023-04-26,2,962.93,15,Completed,Referral
2650,163,86,2023-05-16,4,8426.07,15,Completed,Website
2651,63,49,2023-07-14,2,6932.97,15,Completed,Referral
2652,152,70,2023-11-11,3,4021.72,20,Completed,App
2653,166,75,2023-02-18,2,6602.17,15,Completed,App
2654,221,13,2023-10-10,3,1014.11,0,Completed,App
2655,129,88,2025-05-01,1,8320.34,15,Completed,App
2656,464,19,2024-04-19,4,1930.06,20,Completed,App
2657,8,10,2025-05-03,2,7763.44,0,Returned,Referral
2658,424,69,2023-07-06,1,262.22,5,Completed,Website
2659,294,22,2024-07-13,3,2856.07,15,Cancelled,Referral
2660,225,78,2023-08-28,4,4205.45,5,Returned,Referral
2661,449,32,2023-04-28,5,5380.64,5,Completed,Website
2662,15,53,2023-12-13,2,6227.45,20,Cancelled,Referral
2663,253,3,2025-03-15,5,2446.1,20,Completed,Website
2664,349,52,2023-05-02,4,4158.76,15,Completed,Website
2665,121,64,2024-02-19,5,3389.59,5,Returned,App
2666,392,47,2023-01-03,4,6582.72,20,Completed,Referral
2667,93,22,2023-08-18,3,2856.07,10,Completed,App
2668,348,51,2025-06-13,3,5660.95,0,Cancelled,Referral
2669,480,58,2023-04-18,3,3559.06,15,Completed,Referral
2670,268,10,2024-10-28,2,7763.44,0,Pending,App
2671,291,42,2024-02-12,4,5271.02,20,Pending,Referral
2672,274,76,2025-03-02,3,3519.06,5,Completed,Referral
2673,148,70,2025-03-13,5,4021.72,0,Pending,App
2674,436,5,2023-12-05,1,1888.94,20,Completed,App
2675,431,85,2024-07-09,4,3999.49,20,Completed,Website
2676,497,65,2023-10-26,2,1231.04,10,Returned,Website
2677,313,95,2024-06-08,5,9945.96,0,Completed,Website
2678,232,45,2024-10-03,5,2648.38,20,Completed,App
2679,336,89,2024-03-27,1,1978.07,10,Pending,App
2680,206,70,2024-04-03,4,4021.72,15,Completed,Referral
2681,14,24,2024-09-22,4,9282.89,10,Completed,App
2682,33,79,2025-01-06,4,4155.96,15,Completed,Website
2683,278,50,2023-06-03,5,6889.57,20,Pending,Referral
2684,368,64,2025-05-15,2,3389.59,5,Completed,Referral
2685,253,26,2025-02-06,1,372.82,20,Completed,Referral
2686,205,1,2024-10-20,2,962.93,5,Completed,Referral
2687,453,35,2023-01-31,3,9986.75,15,Completed,Referral
2688,352,43,2024-04-12,5,571.42,0,Completed,App
2689,144,22,2024-07-08,2,2856.07,10,Returned,Website
2690,94,33,2024-06-20,4,6812.63,15,Completed,App
2691,181,18,2025-04-26,5,5979.42,10,Completed,App
2692,488,82,2023-05-17,5,2709.12,20,Returned,Website
2693,444,29,2023-07-19,5,4237.53,20,Pending,Website
2694,85,52,2023-09-24,1,4158.76,10,Completed,Website
2695,478,93,2024-05-09,2,4862.25,10,Completed,Referral
2696,207,22,2024-08-26,2,2856.07,5,Completed,Referral
2697,190,88,2023-04-15,2,8320.34,20,Completed,Referral
2698,190,51,2024-01-10,1,5660.95,15,Completed,Website
2699,167,72,2023-01-17,5,1564.36,10,Cancelled,Referral
2700,423,37,2023-09-25,2,2338.41,0,Completed,Referral
2701,62,80,2025-06-17,5,1778.64,20,Completed,App
2702,307,62,2024-05-10,2,1736.34,0,Completed,Referral
2703,298,43,2023-08-30,3,571.42,0,Completed,Website
2704,202,27,2023-11-11,1,2932.18,10,Completed,App
2705,424,42,2023-12-02,2,5271.02,0,Completed,App
2706,318,47,2023-08-08,4,6582.72,15,Completed,Referral
2707,122,13,2025-03-28,4,1014.11,15,Returned,App
2708,492,3,2024-09-27,3,2446.1,5,Completed,Referral
2709,146,14,2025-02-27,1,3591.67,0,Cancelled,App
2710,197,59,2024-09-22,5,1602.49,0,Completed,Referral
2711,288,61,2023-03-03,5,2513.75,5,Cancelled,App
2712,185,35,2023-05-13,2,9986.75,20,Completed,Website
2713,84,52,2023-05-21,3,4158.76,20,Cancelled,Website
2714,30,54,2023-11-29,5,3247.84,20,Completed,Website
2715,227,69,2023-10-14,3,262.22,5,Completed,Referral
2716,262,44,2023-12-12,3,927.43,20,Completed,Referral
2717,217,76,2024-01-08,3,3519.06,20,Completed,Referral
2718,156,17,2024-09-21,1,4193.39,0,Cancelled,Website
2719,14,43,2023-05-20,1,571.42,0,Completed,Website
2720,328,48,2023-08-24,5,1162.52,5,Completed,App
2721,330,17,2025-06-17,1,4193.39,10,Returned,App
2722,3,27,2023-11-28,3,2932.18,15,Completed,App
2723,325,82,2024-03-11,5,2709.12,5,Completed,Website
2724,146,39,2025-05-21,5,3691.02,20,Completed,Website
2725,318,76,2025-01-03,4,3519.06,5,Completed,Referral
2726,217,29,2024-04-04,4,4237.53,10,Completed,App
2727,4,96,2023-05-13,3,533.87,20,Pending,Referral
2728,471,22,2024-01-13,3,2856.07,5,Pending,App
2729,112,68,2025-04-04,2,5764.28,20,Cancelled,App
2730,69,95,2023-07-14,1,9945.96,5,Completed,App
2731,4,83,2024-10-03,3,7453.98,20,Completed,Website
2732,5,95,2023-04-03,5,9945.96,5,Completed,Website
2733,105,21,2025-01-04,5,3912.88,15,Completed,Referral
2734,393,22,2024-04-27,4,2856.07,20,Completed,Referral
2735,91,59,2025-03-16,2,1602.49,10,Completed,Website
2736,383,34,2024-01-07,5,2510.05,10,Completed,Website
2737,442,20,2024-08-07,1,4479.36,10,Completed,App
2738,419,66,2025-03-05,4,8691.13,15,Returned,Referral
2739,374,31,2023-04-15,4,3856.52,0,Completed,App
2740,226,92,2023-05-04,4,7774.94,5,Completed,Referral
2741,102,28,2024-03-29,2,4074.53,20,Completed,App
2742,167,4,2023-07-06,2,7362.51,5,Completed,Referral
2743,110,79,2025-01-28,4,4155.96,5,Pending,Referral
2744,410,55,2023-12-01,5,6725.23,0,Completed,App
2745,282,71,2023-05-28,2,2459.22,5,Completed,Website
2746,494,90,2023-09-08,5,1771.46,20,Completed,Referral
2747,137,40,2024-03-03,1,7625.02,15,Completed,Website
2748,381,95,2024-05-19,2,9945.96,5,Cancelled,Website
2749,483,32,2023-01-21,5,5380.64,10,Completed,Website
2750,416,74,2025-03-04,4,2783.44,20,Completed,App
2751,458,24,2024-04-02,5,9282.89,20,Completed,App
2752,90,74,2024-03-26,1,2783.44,5,Completed,App
2753,462,86,2024-09-02,4,8426.07,20,Pending,Referral
2754,110,15,2024-05-17,3,8729.92,5,Completed,Referral
2755,125,67,2023-05-14,2,7335.75,0,Cancelled,App
2756,407,18,2024-01-09,4,5979.42,0,Completed,App
2757,453,5,2023-02-15,3,1888.94,20,Completed,Referral
2758,266,60,2024-05-30,5,2609.1,20,Completed,Referral
2759,355,27,2025-01-27,3,2932.18,20,Completed,App
2760,274,82,2024-02-08,1,2709.12,0,Completed,Website
2761,121,39,2024-02-02,1,3691.02,20,Returned,Referral
2762,57,42,2024-04-16,1,5271.02,10,Returned,App
2763,447,27,2025-01-15,5,2932.18,0,Completed,App
2764,296,83,2023-06-21,5,7453.98,10,Completed,App
2765,102,39,2024-05-04,3,3691.02,20,Completed,Referral
2766,467,26,2023-01-06,5,372.82,15,Pending,App
2767,352,27,2024-08-30,4,2932.18,0,Completed,App
2768,204,19,2023-02-19,2,1930.06,5,Completed,App
2769,444,16,2024-12-04,4,5860.42,15,Completed,Referral
2770,28,18,2023-04-28,5,5979.42,0,Completed,Website
2771,54,52,2023-05-13,2,4158.76,0,Completed,Referral
2772,229,5,2023-05-20,3,1888.94,20,Cancelled,App
2773,474,26,2024-09-29,2,372.82,0,Completed,App
2774,195,56,2023-12-12,2,660.51,20,Completed,App
2775,334,59,2025-06-16,3,1602.49,20,Completed,Website
2776,52,23,2023-04-03,3,5105.15,0,Cancelled,Referral
2777,321,51,2024-06-21,2,5660.95,10,Returned,Referral
2778,168,86,2023-05-18,2,8426.07,20,Completed,App
2779,431,3,2025-04-22,5,2446.1,5,Completed,Website
2780,370,45,2024-01-25,1,2648.38,0,Cancelled,App
2781,342,92,2024-08-05,5,7774.94,10,Completed,Referral
2782,255,75,2025-04-23,1,6602.17,0,Completed,Website
2783,73,16,2023-10-10,2,5860.42,15,Pending,Referral
2784,277,42,2024-01-11,4,5271.02,10,Cancelled,App
2785,434,28,2023-01-28,3,4074.53,0,Returned,App
2786,73,4,2024-05-08,1,7362.51,15,Completed,Referral
2787,246,21,2023-08-25,5,3912.88,15,Completed,App
2788,318,77,2023-03-04,4,226.42,0,Completed,Referral
2789,212,3,2023-08-22,2,2446.1,5,Returned,Referral
2790,484,84,2023-04-20,3,9716.75,10,Completed,App
2791,324,88,2024-10-19,1,8320.34,5,Completed,Website
2792,128,5,2023-03-02,1,1888.94,0,Completed,Website
2793,289,64,2025-02-25,4,3389.59,10,Completed,Website
2794,34,80,2024-01-15,4,1778.64,20,Completed,Website
2795,146,48,2024-03-11,2,1162.52,5,Completed,App
2796,429,18,2025-04-09,3,5979.42,15,Completed,App
2797,285,6,2023-03-02,1,5877.5,20,Completed,App
2798,413,4,2025-01-24,4,7362.51,20,Completed,Website
2799,142,52,2025-02-20,1,4158.76,15,Completed,Referral
2800,279,6,2023-01-14,5,5877.5,0,Cancelled,Referral
2801,230,47,2023-04-20,2,6582.72,20,Completed,Referral
2802,499,14,2023-12-17,1,3591.67,15,Completed,Referral
2803,210,6,2024-04-08,1,5877.5,5,Completed,Referral
2804,171,30,2023-03-23,1,2492.7,10,Completed,Referral
2805,252,36,2023-11-04,2,6837.92,15,Completed,Referral
2806,13,26,2023-01-18,5,372.82,15,Completed,Referral
2807,347,68,2023-12-30,4,5764.28,15,Completed,Referral
2808,255,33,2023-01-31,2,6812.63,0,Completed,Website
2809,344,26,2025-04-02,2,372.82,20,Completed,Website
2810,430,33,2024-03-23,4,6812.63,15,Cancelled,App
2811,300,46,2023-03-07,5,2025.87,5,Returned,Referral
2812,10,61,2023-02-02,1,2513.75,10,Completed,Website
2813,160,13,2023-12-05,5,1014.11,0,Cancelled,App
2814,229,7,2024-08-25,4,3010.11,15,Completed,Website
2815,11,5,2025-02-05,3,1888.94,20,Completed,Referral
2816,421,9,2025-01-02,5,2053.15,10,Completed,Website
2817,342,32,2024-12-25,1,5380.64,10,Cancelled,App
2818,313,33,2024-09-15,5,6812.63,0,Cancelled,Website
2819,426,83,2024-09-04,4,7453.98,15,Cancelled,Referral
2820,328,64,2023-08-18,1,3389.59,5,Completed,Website
2821,62,88,2025-04-13,4,8320.34,15,Completed,Referral
2822,53,38,2024-02-25,4,2384.26,0,Completed,Website
2823,488,37,2023-02-20,4,2338.41,15,Completed,App
2824,426,30,2023-06-28,3,2492.7,15,Completed,Referral
2825,496,89,2024-06-11,5,1978.07,20,Completed,Referral
2826,313,15,2024-04-01,1,8729.92,0,Completed,Website
2827,453,22,2024-03-17,2,2856.07,0,Completed,App
2828,236,66,2025-04-19,5,8691.13,5,Completed,Website
2829,431,8,2023-06-12,1,1082.15,10,Completed,Referral
2830,121,11,2024-01-14,5,2791.82,20,Completed,Referral
2831,300,100,2024-04-04,2,3915.0,0,Completed,Website
2832,375,3,2025-05-06,5,2446.1,20,Completed,Website
2833,261,85,2023-02-01,1,3999.49,20,Pending,Website
2834,274,39,2023-05-22,2,3691.02,0,Completed,Website
2835,263,67,2025-01-25,2,7335.75,20,Pending,Referral
2836,225,48,2023-01-12,5,1162.52,5,Completed,App
2837,277,34,2023-02-17,4,2510.05,15,Completed,Referral
2838,425,12,2025-05-12,2,5854.71,5,Completed,App
2839,305,39,2024-02-17,1,3691.02,0,Pending,Referral
2840,346,64,2025-04-16,5,3389.59,10,Cancelled,Referral
2841,217,86,2024-07-27,5,8426.07,5,Completed,Website
2842,483,75,2024-11-17,4,6602.17,0,Completed,Referral
2843,118,46,2024-12-31,1,2025.87,10,Pending,App
2844,217,75,2023-04-26,3,6602.17,15,Completed,Referral
2845,128,83,2023-07-01,4,7453.98,10,Completed,Referral
2846,286,71,2023-08-18,3,2459.22,15,Completed,Website
2847,409,75,2025-05-29,4,6602.17,5,Completed,App
2848,475,78,2024-03-07,3,4205.45,20,Completed,Referral
2849,369,32,2023-09-29,5,5380.64,15,Completed,Website
2850,160,66,2023-06-05,1,8691.13,15,Completed,Referral
2851,53,44,2024-01-31,2,927.43,5,Pending,Website
2852,390,75,2023-09-06,4,6602.17,10,Completed,App
2853,258,1,2024-08-10,2,962.93,10,Completed,Referral
2854,257,90,2023-08-22,5,1771.46,0,Returned,App
2855,203,34,2024-05-06,2,2510.05,20,Completed,Referral
2856,218,9,2023-01-23,5,2053.15,0,Completed,App
2857,425,28,2023-04-26,5,4074.53,5,Completed,Referral
2858,418,82,2023-06-17,2,2709.12,15,Completed,App
2859,369,61,2024-02-22,1,2513.75,10,Completed,App
2860,471,6,2023-09-18,3,5877.5,20,Completed,Website
2861,400,43,2025-04-29,1,571.42,5,Completed,Website
2862,155,97,2024-05-22,2,6944.78,10,Completed,App
2863,163,55,2024-10-27,1,6725.23,5,Completed,Website
2864,404,4,2024-08-03,4,7362.51,15,Returned,Website
2865,380,97,2024-05-10,1,6944.78,20,Completed,Website
2866,276,77,2024-08-09,5,226.42,0,Completed,Referral
2867,444,1,2024-02-15,4,962.93,20,Completed,Website
2868,227,11,2023-10-05,4,2791.82,20,Returned,App
2869,430,29,2023-12-01,5,4237.53,5,Pending,Referral
2870,485,49,2023-09-29,5,6932.97,15,Completed,Referral
2871,413,80,2023-09-12,5,1778.64,15,Completed,Referral
2872,160,57,2024-06-02,4,6909.78,20,Completed,App
2873,175,42,2024-08-25,3,5271.02,10,Cancelled,App
2874,64,15,2024-09-20,2,8729.92,20,Completed,App
2875,400,88,2024-05-04,3,8320.34,5,Completed,Website
2876,23,89,2023-12-26,1,1978.07,0,Completed,Website
2877,373,88,2023-03-05,2,8320.34,20,Completed,Referral
2878,107,51,2024-03-07,3,5660.95,5,Completed,Referral
2879,65,83,2023-04-13,5,7453.98,20,Completed,Website
2880,29,77,2024-01-24,4,226.42,0,Completed,Referral
2881,334,84,2024-08-09,3,9716.75,5,Completed,Referral
2882,92,33,2023-02-18,3,6812.63,15,Pending,Referral
2883,403,36,2025-01-28,5,6837.92,20,Completed,Website
2884,26,53,2023-12-01,4,6227.45,10,Completed,Website
2885,217,41,2025-06-04,3,7065.51,15,Cancelled,Website
2886,457,69,2023-01-30,5,262.22,15,Cancelled,Website
2887,164,99,2023-08-15,2,3887.33,20,Cancelled,App
2888,67,55,2023-09-06,3,6725.23,10,Cancelled,Website
2889,438,17,2024-10-10,2,4193.39,15,Completed,Website
2890,56,7,2024-02-11,3,3010.11,20,Completed,App
2891,5,7,2024-12-12,4,3010.11,5,Returned,App
2892,78,23,2023-10-29,2,5105.15,15,Completed,Website
2893,337,89,2024-04-30,3,1978.07,15,Completed,Website
2894,35,79,2024-02-04,1,4155.96,0,Completed,Website
2895,52,91,2023-04-05,3,2021.63,20,Cancelled,Website
2896,409,69,2024-06-13,4,262.22,0,Completed,Referral
2897,56,2,2024-04-30,5,7097.16,20,Pending,Website
2898,254,92,2024-07-26,2,7774.94,5,Returned,App
2899,305,74,2024-01-02,4,2783.44,0,Pending,Website
2900,70,58,2025-01-05,4,3559.06,10,Returned,Referral
2901,39,55,2023-05-31,1,6725.23,5,Completed,Referral
2902,118,33,2025-01-23,4,6812.63,10,Completed,Website
2903,302,90,2025-01-17,4,1771.46,20,Completed,Referral
2904,499,45,2025-04-18,2,2648.38,10,Pending,Referral
2905,159,23,2023-05-11,1,5105.15,20,Completed,App
2906,167,65,2025-06-18,3,1231.04,10,Cancelled,Website
2907,17,7,2024-11-23,4,3010.11,10,Completed,Website
2908,334,37,2024-04-23,3,2338.41,5,Returned,App
2909,72,15,2023-07-18,2,8729.92,15,Completed,Referral
2910,392,79,2025-01-24,4,4155.96,20,Completed,App
2911,225,58,2025-03-03,4,3559.06,5,Completed,Website
2912,329,83,2024-11-25,2,7453.98,15,Completed,App
2913,276,72,2024-01-24,2,1564.36,0,Returned,Website
2914,7,92,2024-11-01,5,7774.94,0,Cancelled,App
2915,402,78,2024-02-01,2,4205.45,0,Completed,Referral
2916,100,82,2023-02-03,4,2709.12,20,Pending,App
2917,369,42,2024-07-12,5,5271.02,5,Completed,App
2918,435,43,2023-08-24,3,571.42,0,Completed,Referral
2919,380,82,2023-04-17,5,2709.12,0,Completed,Website
2920,243,57,2024-06-01,3,6909.78,20,Pending,Website
2921,89,45,2023-10-13,3,2648.38,10,Pending,Website
2922,135,34,2024-03-13,1,2510.05,20,Completed,Referral
2923,353,47,2023-03-09,4,6582.72,20,Completed,Website
2924,402,91,2024-07-19,1,2021.63,0,Completed,Referral
2925,467,97,2025-03-30,3,6944.78,5,Completed,App
2926,275,19,2024-04-12,5,1930.06,20,Completed,Referral
2927,198,95,2025-04-03,5,9945.96,20,Completed,Referral
2928,264,68,2025-03-06,2,5764.28,20,Completed,Website
2929,297,62,2024-12-20,2,1736.34,15,Completed,Website
2930,71,88,2023-09-17,4,8320.34,5,Completed,App
2931,307,94,2024-07-07,4,6157.64,10,Completed,App
2932,426,27,2024-07-24,2,2932.18,20,Completed,Referral
2933,122,31,2024-08-04,1,3856.52,5,Pending,Referral
2934,282,85,2024-05-26,1,3999.49,15,Pending,App
2935,108,73,2023-06-26,5,1972.89,20,Pending,Referral
2936,286,74,2023-08-06,2,2783.44,5,Completed,App
2937,95,2,2023-08-24,2,7097.16,0,Completed,Referral
2938,198,67,2024-04-17,4,7335.75,15,Completed,App
2939,431,66,2024-10-08,5,8691.13,20,Pending,Referral
2940,367,62,2024-01-31,1,1736.34,0,Completed,Website
2941,191,25,2024-01-28,1,7193.97,10,Completed,Referral
2942,460,31,2024-07-20,3,3856.52,10,Completed,Referral
2943,302,11,2024-06-06,1,2791.82,15,Completed,Referral
2944,71,83,2023-07-19,3,7453.98,10,Completed,Referral
2945,427,41,2024-11-23,1,7065.51,0,Completed,Referral
2946,9,99,2024-04-13,4,3887.33,5,Completed,Website
2947,488,43,2025-01-30,5,571.42,15,Completed,App
2948,11,43,2024-12-06,1,571.42,15,Completed,Referral
2949,217,50,2023-10-03,1,6889.57,0,Completed,Referral
2950,470,51,2024-01-15,3,5660.95,0,Completed,Referral
2951,145,29,2023-01-02,4,4237.53,20,Completed,Website
2952,419,79,2024-08-28,3,4155.96,20,Completed,Referral
2953,8,79,2024-01-12,5,4155.96,5,Completed,Referral
2954,151,26,2024-07-21,2,372.82,15,Completed,Referral
2955,319,73,2024-02-19,2,1972.89,15,Completed,App
2956,120,68,2024-07-06,4,5764.28,20,Completed,Referral
2957,61,73,2024-04-28,5,1972.89,15,Cancelled,App
2958,16,47,2024-01-15,5,6582.72,15,Completed,Website
2959,292,10,2024-04-10,4,7763.44,0,Completed,App
2960,12,17,2023-03-31,2,4193.39,15,Returned,Website
2961,435,59,2024-10-08,5,1602.49,20,Completed,App
2962,8,49,2023-11-06,1,6932.97,20,Returned,Referral
